event_id,a23s0,a23s1,a23s2,a23s3,a23s4,a23s5
0,-0.2848233562389507,0.9654906451345794,0.11518879453725067,-0.7034724169835432,-0.2612801712865809,-0.9992662690539744
1,-0.9941692435950464,0.6946383510462749,0.679619982213355,0.04311998645786773,0.4635096417753156,-0.5669368162610644
2,0.7368290778948776,-0.18142497217244305,-0.6342287396540444,-0.8703465908608314,0.35207887894636625,0.9997013637624428
3,-0.5777041390901728,-0.9984796490033224,0.9757915330060668,-0.9740018094857432,0.3615635263548715,0.004537653939243309
4,-0.9974405216452984,-0.28997026698247874,0.9899735326776192,0.9742560840809832,-0.22911258584441266,-0.3827637783255595
5,-0.16709218429064415,0.1871206723441656,0.9505314429474394,0.8413920869975997,0.052943930109893136,-0.06379677234930217
6,-0.48586397410222,0.4090533879227941,-0.8080211858928932,0.17137257669226488,0.3042759511801799,-0.6493347398135086
7,0.28012754578657545,0.9797676895558216,-0.7719770561103498,0.9995226781806624,0.09898196214240307,-0.5748864466783411
8,-0.5049022674911448,0.9078247338730014,0.20832962481328154,-0.4623840659567337,0.2851955088977847,0.7932057528547909
9,-0.6002301667583121,0.8617343561260784,0.5284914026844572,0.603238982013944,-0.004967073329052131,0.866470817018282
10,0.4265375208361015,-0.8303954087561448,0.8589753628475401,-0.525187235249702,-0.4958724329621544,0.5810762878513197
11,0.9278603505776222,0.2895283499861712,-0.7902266828689912,0.3890117705098241,0.9032008521439808,0.5058849944081596
12,0.8340036334513401,0.6107610947105285,-0.06993947035537679,0.4524060785161164,0.8169778588842515,-0.21916279668656555
13,0.2949038921426373,-0.0949371300565872,-0.07766669601702463,0.9998774278500641,-0.8995192624765747,0.19502085950739745
14,0.6691947812794763,-0.9165229385577788,-0.7398874119402289,-0.04847894887697919,-0.1274659803594565,0.604292475292295
15,-0.06626862909045432,-0.2894546522331529,0.5394350294914242,0.968681026298604,-0.8699189779446242,-0.15685804808125334
16,-0.958443366429864,0.8002567495467935,0.9944000959109408,0.8717957649554868,-0.9813424318610771,0.3246481684046462
17,0.6346228525187629,-0.8813945515267501,-0.6016362690752933,-0.7841911504496012,-0.1741914650596651,0.9351212090189868
18,0.4374293976929188,0.989126269292094,-0.9882904391614504,-0.9060622564460472,-0.2598148699450533,-0.9296120662454432
19,-0.9365856289051488,0.6893084297808252,0.1737057732997023,0.7438586247172154,-0.9480868152981899,0.9997017960164984
20,0.9726289652233091,-0.2895378722693069,0.27789069895290197,-0.7797281072719926,-0.06087662223035858,-0.008626356982768589
21,-0.5609223023170407,0.2991090645229858,0.8171422360466052,-0.9101641767665862,0.8195605032848968,0.6840128464579172
22,-0.8118888845875016,-0.8027649508130092,-0.657873243125921,-0.9177817760500212,0.557750827486178,0.4478646868659848
23,0.12195551316530548,0.5512568056096183,-0.7929635974460875,0.4178605290730402,0.5057618710797566,-0.07356794583109802
24,0.982542426206875,0.6265542228083708,0.9522273932676031,0.9938609616692626,0.9233343050836208,0.4818354585217088
25,-0.5576138236193805,-0.8247768073657729,0.7075125782699053,-0.950564906378332,0.7438302922798673,-0.8957550191689094
26,0.30334654983656284,-0.284141488274175,0.28183118711313626,-0.4685035938460082,0.6305252833378401,0.9966672760393068
27,-0.8723948203970093,0.7693526564305644,0.4181680865681949,0.8529423309657129,0.4712167441427586,-0.8957579708925195
28,0.9962490858883736,0.73914741332362,-0.6196537451481826,-0.6008367070214451,0.5964643064514744,0.990234286267234
29,0.17279961346325548,-0.8000642203424982,-0.1320790257376725,0.9300357422948468,0.4096146161072386,0.7028303369709571
30,-0.8222733880932259,-0.812710479928354,0.7538280957620419,-0.1984149710295484,0.7159773130827514,0.22255964797539712
31,0.9151035368342052,0.2804895072966657,-0.3818331028466455,-0.9440692807231812,0.3397230194128788,0.983913267268686
32,-0.4692348482965765,-0.2954185097697349,0.2935169116538577,-0.9979612122146246,-0.9692917836458208,0.9544458838455604
33,0.610915631834905,0.11980416352175688,0.5343207971038133,-0.061468876165803786,-0.961291464861078,-0.9106591492167146
34,0.9892492687544524,0.44695986732395704,0.6957698403890474,-0.5283473458590626,0.08722392595429086,-0.8318235295059486
