event_id,a22s0,a22s1,a22s2,a22s3,a22s4,a22s5
0,0.9740372544788012,0.9821365647079384,-0.8085248794661051,0.4554052071180042,-0.34814837441368385,-0.5919470549771833
1,-0.9139085371665387,0.3680952180938927,-0.4779746206177029,-0.9741100021051315,0.3055460395436888,0.8909862490748794
2,0.4096507929323068,-0.8235538515055502,0.4914860006627484,0.9987419124090071,0.9637210224006408,-0.8500127153701412
3,0.7630229958757345,-0.0988049793114626,0.5860038114790191,-0.8866755862545586,-0.16512360438787754,0.08105488576407029
4,0.1720890048289255,0.7184275591226332,0.7088956760666908,-0.5018709317725094,-0.9507162833579358,-0.38813416066671386
5,0.8884528387142276,0.594860683652099,0.8681764882328562,-0.8745548546220366,0.3864965359549449,0.2371055145444965
6,-0.9413976444606986,0.9587895212080344,-0.997852197167154,-0.22681997407707255,0.095125694196961,0.929644940643241
7,-0.9684961252429848,-0.28282884911981976,-0.9003502587362829,0.9991745180149612,-0.3919358897872741,0.9876577969045508
8,-0.5341955820068024,-0.9854633627974686,-0.4307282461297229,-0.9716734078345036,0.20689918211699726,-0.9854277957932628
9,0.7885073540003755,0.6309442072776529,-0.0626431032583727,-0.4088665780549378,-0.4142464818619852,-0.6644127490256027
10,0.38567170064310297,0.7374100277571176,-0.8278639558075955,-0.6382391092488426,-0.13099496387264375,-0.7350805028188752
11,-0.01023881584124279,-0.9712888459341296,-0.8027487666693259,0.3984865779551903,-0.9915755749307801,0.4798081422010808
12,-0.41785286442821773,0.4816562027531608,-0.957172353782228,-0.5219198611896495,-0.6020045321135203,0.6069348480220139
13,-0.1920878317189401,-0.8258221765636151,-0.9119970458541752,0.9952285583398172,0.6790055370515162,-0.5464416318822748
14,-0.7613805586688289,0.3503489197704557,0.5250128068568439,-0.7443555059434879,0.31067686798492605,-0.991639399200256
15,0.9970216743912252,0.9913731098693808,-0.6659829269087955,-0.9411045554456584,0.941741818786542,-0.7272090068536878
16,0.4570581530040106,-0.490914021551335,-0.7304722179706441,-0.9869284752647084,-0.648477008849655,-0.3076546859652602
17,0.4641767810013375,0.9675798330032256,0.31564980399054393,0.9513323932278582,-0.6027800853021374,0.3841385342701261
18,-0.7108502363492666,0.7598300731478285,-0.5639780846779099,0.8379202388822287,-0.9987173817425649,0.9421098688463972
19,0.9469891287848028,0.6927185491640016,-0.956536113483501,-0.9173256391223532,-0.5825318353515267,-0.952996742830956
20,0.6476891743813084,-0.5456893620639458,0.09847134654930596,-0.9999892968412424,0.5823207033000739,-0.4808513819248745
21,-0.9875630858288694,-0.7109695525919271,-0.20749463205285545,-0.4859420529302497,-0.04754461986004743,-0.8225561425515637
22,-0.12635592608528212,0.6117448615442705,-0.17083981376821467,-0.5179803959627758,0.8979182389641149,-0.4715578836420421
23,0.2633018699754001,-0.28897960463981226,-0.9926963168461448,-0.4274995082085368,0.2260866116905392,-0.9213096151757088
24,0.9418232660839942,0.8301855882388485,0.4176946068878347,0.4266118168465541,-0.5459083287911471,0.9320433593855156
25,0.6442624080273914,0.793076197707993,-0.408347037771808,-0.7982176550826312,-0.9542555448383124,-0.3701177295041418
26,0.6974528001648327,-0.8509130877536867,-0.5707970659980847,-0.2342753704647257,-0.7587719505349092,0.9341436968203901
27,-0.16560592765404214,-0.9606530344326092,-0.3185434882201523,-0.7293232724005029,-0.3084406249512605,0.9281149301937864
28,-0.9744887980359906,0.14418489395202716,-0.7599684947344383,0.3637312724542754,0.6395992087685201,-0.6093269988338952
29,0.056159904522643835,-0.01473765171250415,0.9715103029743486,0.4544671371812686,0.7232084721452859,-0.6500203255781999
30,-0.6594148298224285,-0.3544374119857221,-0.4720253271904264,0.735447435695598,-0.1804551797345796,-0.0329251004651866
31,-0.6702809486403173,-0.9349760221201924,-0.5550912135573262,0.2040112913960877,0.9994002068744372,-0.9958079132769192
32,-0.7652664914881285,0.07755319617817595,-0.9732146943369728,-0.18927756637729828,-0.15011791712940567,0.6658967551480073
33,0.9998498216422348,-0.999951305718332,0.9437629522637712,-0.31979146996196595,-0.992230974293144,0.4636490417733187
