event_id,a7s0,a7s1,a7s2,a7s3,a7s4,a7s5,a7s6
0,0.1444816713156229,-0.5704881118016921,0.579069667891205,0.068056463679649,0.6214198978595095,0.6996359519573512,0.9318621363455118
1,-0.20476034071617105,0.8156708102551362,-0.3840823926925028,0.217163924206749,-0.6783243948083121,-0.212519988149274,0.7216531058313207
2,0.8730387865352194,0.1037323376993945,0.09538861037215154,0.4924863386291781,-0.97027432789173,-0.6504690363679496,0.98970914446257
3,-0.9792560634116864,-0.16347994367176755,0.22264421708550056,-0.4784658518206728,-0.054656606846491214,0.3856164905377553,-0.9512248187944636
4,-0.5377965778702729,0.4371311753126657,0.941380516011218,0.7175093900720567,0.484843962267089,0.9526874722010752,-0.9944689142106256
5,0.034336075224999804,-0.0005912471571509411,0.17733348943670685,0.8294029810601601,-0.7822832626227382,0.2897179673037231,-0.9579844423829068
6,0.1558077317088695,-0.9299920264090789,-0.8415763033089345,-0.7749938063799909,-0.92177812968038,-0.941875631134128,-0.9571529574734716
7,0.8847464133080858,0.9912826895085446,0.9997958962131994,0.8957337942704766,0.9918897773145224,-0.5644803595813943,-0.998805574997792
8,0.9969125264606568,-0.225062992694069,0.9298930868959466,0.9995210538286268,-0.6002113877041492,0.9592144812778258,0.7457623792711381
9,-0.9198762560234898,-0.9910248173398308,0.04635581437089988,0.0043116235568136175,-0.7829317457752009,-0.8926797955797913,0.954776616723948
10,-0.2406039589352433,0.9327919794717926,-0.8484868456049761,-0.12099989838107827,0.13947741729004234,0.9990408366503704,0.6655950917916531
11,0.8372560683711815,0.696691676709581,0.5790694555056894,0.02617083072908949,0.6186622346636982,0.5249238553877044,-0.08773878682692088
12,0.6990967461525393,-0.6370449059364612,-0.04318592927576664,-0.5297627288450866,-0.3989833050710556,-0.9017196342472262,0.10489097009202833
13,0.32176012847379826,-0.8933468397762748,-0.7666208208977322,0.983054692259183,0.9862010869656548,-0.9503291777844836,0.0531224672253024
14,-0.7666817382830757,-0.9970425866695118,-0.7689757054238626,-0.5764941353685393,-0.05807317264772704,0.8983942885791552,-0.5304768018981196
15,-0.9763251540940391,0.040215003184068385,0.7706170384183584,0.8692672052842616,-0.4938716988861042,0.6722851858813893,-0.4035093606753008
16,0.4244301988637186,0.9318596037871588,-0.1408498226143194,-0.9917166815033732,-0.4052344936651402,-0.11900301158369901,0.5486248548021587
17,-0.8023896730289853,0.8720080099759508,0.7134247972308283,0.9320863079963149,0.03117418256408297,-0.6698274700949436,-0.916019251236454
18,-0.13774145033807694,-0.9438987140205628,0.7875001967245687,-0.45024669634164816,-0.9822015491191812,0.5807327514436558,-0.9408903821489382
19,-0.6627789231295793,0.995341687939025,-0.3183428899581566,0.23213436548134875,-0.6888778719328742,0.9971457673184844,0.8831842037631134
20,0.8517482088270177,-0.7649323151385858,-0.5726786238963888,-0.7014524050342243,0.9693527209251476,-0.6298627166513211,0.4479157141832511
21,0.4064052783102202,-0.17552942016743942,0.6375854284746796,0.5077327924402685,-0.10306748197519668,-0.9828257832721371,0.2448591403710025
22,0.8726718383335061,0.7825501436652971,0.6780999305058834,0.9222751605638028,0.9731165358424466,0.4198239044346164,0.4938209168962715
23,0.9053275129834604,0.8967502905306881,0.7859393230831707,0.7267794623279822,0.9508643949435364,-0.65359929933094,-0.970690627784008
24,-0.19829887494414453,-0.6082030360974895,-0.9871010163194496,-0.7400822378664658,-0.2420577751368345,-0.6706593373422041,-0.9999969484111806
25,-0.9776182711484854,-0.6273169075784439,-0.7855409613675591,0.7333674462139549,-0.1119070645010878,-0.9394800774794446,-0.4156786761294512
26,-0.4472879306042031,-0.284464044093766,-0.8837672156653379,-0.21275640518357794,0.8533654423830729,-0.1617363605766933,-0.4820666167538166
27,-0.999339996516562,0.3753609164946564,0.973102089160418,0.41035367943816375,0.9940550710163376,0.8591837818684783,0.8863650812410891
28,-0.8406004361023975,-0.9793630565294288,0.7223990179314819,0.9805840837137552,-0.6439518418354536,0.379400950847406,-0.9476638414770808
29,-0.9939803997714068,0.08106280976408099,0.3938554798727547,-0.16212194162714091,-0.9058859890414462,0.348286491951014,-0.5547692826178987
30,0.8985937292780399,0.6980318271282889,0.7506795239809025,0.608779646569983,0.6295990852126592,-0.3270207663449552,-0.2459403187640711
31,-0.6557738711077254,-0.4950244031843018,-0.21884957622038773,0.7370664883301442,0.999805395545682,-0.8971583207871655,0.9994659306631358
32,0.2425127530267727,-0.7777218364629103,0.09062166345622297,0.2383789633020707,-0.8064281578179886,0.7115040386704676,0.9047452755404946
33,-0.909180912898988,-0.6069803497970929,0.6693177004425537,-0.2297443731173392,0.6058953436691883,0.20668957897763485,-0.2635711420907469
34,0.05279846537638448,-0.2057721394344773,0.15017027841768318,0.2712427541908925,0.9998869352598609,0.08230887674676514,-0.2405550446507765
35,-0.9930056461830448,0.9902535850935288,0.4459701764813677,-0.134027121754862,-0.8141542024857601,-0.7825768808090456,-0.5555522379672189
36,-0.9874688949080744,0.7866008977276594,-0.2877787395444849,-0.8009879389392818,-0.2765643166376608,-0.26014787776183423,-0.9804234889886946
37,0.9501106146430311,-0.8909944407410328,0.2384237821668553,0.9783856290603477,-0.6464186056655867,-0.3852324022591495,-0.9581141207825496
38,0.01955592525204993,-0.6734840222333909,-0.8380264699183204,0.7653989507011658,0.7369296342570326,0.6367860202063715,0.7640135697367555
39,-0.9734275464476276,-0.6406178298532078,-0.8861294932795496,0.5013926818840075,-0.9927616514598332,-0.9933611133202528,-0.6449846330618619
40,0.6238225409035574,0.40322104753848814,0.9777522128540924,0.5410986659570504,0.9468810351436152,0.7952007909504641,-0.29002305850599897
41,-0.7047822262824212,-0.13876172237151316,0.9183515520354932,-0.09608276985669972,0.9841031041720509,0.5600527046840995,0.6786099930963333
42,-0.3533322829750019,0.008013723497570971,0.9206074284489836,0.9279149595249926,0.112004962275221,-0.5060744433634442,0.7088944854498493
43,0.35140506654465586,0.9477225382370692,0.993960892714758,-0.3470454275674281,0.4704612382843077,-0.1296259431382441,-0.5358753088487292
44,0.1402529534910317,-0.8733640930520642,-0.4686853901814489,0.4400053128446033,0.19348482256146493,-0.3145918429321198,-0.06566456750260552
45,-0.9997046376157324,0.8981683942068386,0.97822894793461,0.18658704270902898,0.9631249272016572,0.3472019924496829,-0.16749363748968885
46,0.20659192328848947,0.9779665403611582,0.9339208844716941,0.3026869311371427,-0.9894259166199793,0.14386159630592102,-0.8604688972936186
47,-0.17085177066489485,-0.4610328741232723,-0.5785517802500943,-0.9239611708480248,-0.8908896932494407,-0.5592864729541394,-0.8111625509563921
48,-0.11930111245892892,0.7488823062251124,-0.3813414346486424,-0.9009510590395052,-0.9101607750715,-0.8713337450658469,0.9814095405247322
49,-0.8533540796792105,0.7866524424669731,-0.8468441549658469,-0.2979560609558941,-0.9737184984930158,-0.9326010620809212,-0.5308273258060685
50,-0.8231441137063442,0.10949668610083807,-0.937855066109136,-0.9092215648135336,-0.3114174269078473,0.8767520913371651,0.7051414768844853
51,-0.9707303850861906,-0.7918217794567743,0.8787488726828285,-0.232092004731647,-0.6202383938230048,-0.9993489071190496,0.7079503468945189
52,-0.2640193335176475,0.9890511542418592,-0.8322292716733312,0.7082546111108956,0.6502362281514437,-0.5528422318402271,-0.8983113329413479
