event_id,a20s0,a20s1,a20s2,a20s3,a20s4,a20s5
0,-0.5546843633434861,0.6278879650482709,-0.9994252653346148,-0.9604966407986602,-0.7450534115277601,-0.10097719836704384
1,0.6957712682554015,-0.2771215006571987,-0.36057172401865,0.6415055280364206,-0.525444492251278,-0.8946096441117425
2,0.961216428188304,-0.9642944217375202,-0.2998503082091145,0.15237434925890064,-0.9852228203128579,-0.9025858381802692
3,-0.9999080408116976,0.9894697488898891,0.708830729121664,-0.01784431800668123,0.5561402611386412,-0.3945106997463127
4,-0.9998678434372164,-0.9377452365410722,-0.457384162688887,-0.9953399166047436,-0.015389523636274613,-0.7630186738071981
5,-0.8311310126371358,-0.9618256784287852,0.35407865409173794,0.7412185275162806,0.16509399872581632,0.985295741739198
6,-0.2653042340594554,-0.9735066362064454,0.6940346231724698,-0.3294778408138336,-0.1599124013564812,0.6685245377078248
7,-0.9900007246284512,-0.4958572972823592,0.3694790712875723,0.3404276185479015,-0.9214172725301524,-0.987817417966092
8,-0.21299593273192752,0.6990542418039385,0.988695913514548,0.6778129622096848,-0.9299255206624752,-0.7730679502154577
9,-0.5937485202110795,0.8071676936461452,0.4696972289174182,-0.9049050679079504,0.7770962646834985,-0.8360267578687688
10,0.9225929210431659,0.20537568051291166,-0.23357580712539225,0.4437318559428556,-0.1721886422559637,-0.8509743838384456
11,-0.3709293447935532,-0.9349138244888676,0.9894752744671268,0.9988659085540768,-0.7828057914724518,-0.3294973272311753
12,0.423644199987727,-0.4809355139949476,-0.12462439236596724,-0.17358422183218014,0.3811127905123404,-0.007745982846113293
13,0.4202664440229567,0.2086531465438108,-0.9999452111749532,-0.4916693875019635,0.4337783225834034,0.7794868303202569
14,-0.929340772826314,-0.20719584484653872,0.9861457740267059,0.9410777832634704,0.10123128487511984,-0.9735438855248996
15,0.9732391532522644,-0.8068645694199605,-0.8149112934006271,0.8916054719848314,0.4475368527645028,0.7759074966653899
16,0.21607503428126987,-0.9833910675250608,0.4118637134082597,0.7145834326455376,0.6742295658827088,-0.8599627183553052
17,-0.6639245877031404,0.5141587390883886,-0.8446062374415679,-0.7692418785004514,0.7703945460730554,0.9951053996599531
18,0.6406222438108621,-0.5353512458620389,-0.9658656252623232,0.7157081351211382,-0.9981953923683794,0.9825677657395456
19,-0.8979895380439595,-0.2202698911403084,0.7809118700404916,0.03152094856395689,0.19122506195073444,0.7526837857305059
20,-0.7929638976335661,-0.9706417592860016,0.6547516234480203,-0.6450277327742621,-0.6061458401634204,0.06367970811081357
21,0.7780144947273675,0.7900555986995226,-0.3063213126503979,-0.5658662334474921,0.3309823398146843,-0.30617603419539163
22,0.012777883699074642,0.26698418037026456,0.9948690015965403,0.3676976768166809,-0.9993793978167494,0.9999999998993684
23,-0.973798685859586,0.4827582210437002,-0.9892570290878856,-0.9546381033961376,-0.9494437118398152,-0.7988184034670751
24,0.8515061801447649,-0.7845494733190156,-0.9943273860702668,0.16768199367974992,-0.4944695427591234,-0.9941806965873168
25,-0.07748841962621628,0.01790364027426715,-0.8126560664040448,-0.4342197059903697,0.900388306449669,-0.6647091584289176
26,0.6816822855026872,-0.47643503706776397,0.1563567726062689,0.9117855845064676,-0.925414027951065,-0.39365315056769373
27,0.43735862707350254,-0.8481432072017959,0.860574577771277,-0.7865009659332381,0.4995017702861336,0.3260784078496369
28,0.9314394704481525,0.27545658095909503,-0.238880206339202,-0.97450135265788,0.4404442885420794,-0.2300818068479765
29,0.4242234599667265,-0.9989434397708202,0.9921491968830785,-0.5447704616093924,-0.9842268753389284,0.787222080533792
30,0.7972816943936659,-0.1993033545997968,0.0062508475296093186,0.9988034558421092,-0.5722411737414252,-0.16090531586095946
31,0.09431042412147077,-0.9112885135556478,0.9239553426105772,0.6459649939985082,0.998142284949443,0.8948642399288905
32,0.9493166655575546,0.8242067809858459,0.2908403563568376,0.9935670209937884,-0.5387075671036112,-0.8313461737876703
33,0.3599059056482513,-0.529922660225903,-0.999668704449212,-0.4847560947395474,-0.21106997497473526,0.3550488113895223
34,-0.9976246392065419,0.003504728861506184,-0.2176295785148634,-0.8768698948863325,0.5086562109124264,-0.9473897114752348
35,0.9924464226330284,-0.8064581169137965,-0.2452414038696737,0.61023123679138,0.9850481513325589,0.6429504895693033
36,-0.9427175275459904,-0.9668928922152292,0.5440797643139789,0.5503023672276468,-0.9946729421267616,0.6716903722017211
37,-0.4517753535944473,-0.6415074297394665,-0.6746624255521271,-0.4676422943650045,0.06513242909677433,0.736496246717518
38,-0.7456650797752966,-0.9425081261577422,-0.4600888742988267,0.9996123772446536,0.5639561852975442,0.9036169894984168
39,0.7446746129849251,0.9965067113779388,0.99206829506064,-0.8092870182420264,0.426755684372564,0.6034322304884014
40,-0.9955660743922096,-0.2812564702495306,-0.7932141038281095,0.9998242600781247,-0.9165988419000264,-0.5757702944402509
41,0.6400675110045171,0.6756065449045217,-0.5339497533626443,-0.7474780836371395,0.7500152057086492,-0.15711825158713874
42,-0.9802581527542972,0.4141745831005548,-0.9741679612765222,-0.7601908346115659,0.07496835331066032,0.3412866629458863
43,-0.9824501284605668,0.988022767452738,-0.6782632866486483,-0.8658539158062081,0.6104720282849772,-0.19190085131068668
44,-0.14615083901226958,-0.4965740746557895,-0.7110541449497667,0.9747944047324026,0.563011415212528,-0.9026665692053704
45,0.3650095847732505,-0.011369356962513977,0.7487078704211187,-0.12559877357839688,0.4370841539649688,0.3376983046796124
46,0.8267566417494548,-0.4223175938417225,-0.9538671056078744,-0.7264354247644642,0.9629981120036212,0.4629131615716506
47,0.185672969874972,-0.707663691734341,-0.6056093782665778,-0.9876794982313208,0.7910254014721491,-0.9998922406967158
48,0.2614922601870402,-0.3009246452950301,0.22502549377265,-0.9817420958066412,-0.966977267569616,0.7641031042723249
49,0.8278605706339428,0.09430764811024014,-0.03323965490267722,-0.510551460390349,0.9816902978203482,-0.10612752456745406
50,-0.952638706713256,-0.5554853028160311,-0.9007758463715454,-0.9620914339578238,0.9999234358389948,-0.526125759798419
51,0.9999015195578518,-0.7379804882690173,-0.9613498048970311,-0.9669733749620332,-0.17205394204744004,0.7730556801880707
52,0.6145551661655585,-0.1786064786719443,-0.3837799375304784,-0.6079593452919735,-0.999988396981698,-0.3711646494618228
53,0.04909358839383676,0.9956888877786916,0.6610116051985887,0.9998357872625622,-0.9994853640063398,-0.8584430049079217
54,0.8377232609079723,-0.9970817724068716,-0.8672683143100428,0.6529143291478081,-0.6481743291862357,0.8599409773250153
55,0.5083415635423201,-0.7972077868757721,-0.9856988714927236,-0.20976895737134146,0.8603825430614398,-0.9248640062362972
56,-0.21688706969531804,-0.5426622648938806,-0.9963088121342092,-0.7449276696412711,0.6666343375750097,-0.989718699319418
57,-0.8943479736298302,0.11088790762492197,0.96831709175161,-0.7442388909976412,-0.5703590439689465,-0.5632098196549029
58,0.9733763206000654,-0.3609818627065634,-0.35748080591573983,0.7961213917997456,-0.5091901049715865,-0.5189579134574956
59,-0.9972721503712474,-0.6814821859145734,0.8278158609876752,0.10387086194378067,-0.9485258540171244,0.9118062542300432
60,0.2044186361728446,0.7702371120456393,0.1963147570442276,0.5571567480345397,0.7996839897632672,-0.6352685706023504
61,-0.3072493380713587,0.0032229072894263107,-0.404982564069715,-0.8352107502129706,0.9374200630366332,-0.1533018147396877
62,-0.994455168127035,0.9836294910075536,-0.9953531938768716,0.2765675878399835,0.9881400182027472,-0.9897077074641818
63,0.9271624958259096,-0.6950204706090187,-0.5437935571026182,-0.8533517115220559,0.5754124028722912,0.634734947903051
64,-0.993782689683624,0.8574044307413943,-0.3871424163116945,-0.6935830279246321,0.8137725018346831,0.16753489289999896
65,-0.7135628647071497,0.6869744727480247,-0.8827125212710809,-0.9953961966014074,0.20665773873444696,0.17177641681707725
66,0.12087296967200567,-0.4144760266419711,-0.21378257388607427,0.5521654225533887,0.4663576301655408,-0.5921854463798468
67,0.17249274599786374,0.061151357865990186,0.9960676347443241,0.944228630591737,0.9316420320706492,-0.3375469852382258
68,-0.9989843864968908,0.27589050070762955,-0.17325572915698725,-0.2988400724174243,0.5374224395513592,0.9741489721869736
69,0.0331953674698633,-0.9056644901837468,-0.7521219609297727,0.9915871866298892,-0.9972880837463554,0.6645043246016802
70,0.9562725785976828,-0.012121228865111123,-0.9792426792157962,0.5511104338603329,0.47714089137281895,0.7940040185920718
71,0.4705303703159306,0.29259061612364146,0.0014599133061840512,0.6749326362544728,0.8669759740286671,0.6460958614425477
72,-0.6243937340331255,-0.9447155064567748,0.3922276837906274,-0.13270707772196527,0.9832893803001188,-0.4102801674312886
73,0.9867523042242838,-0.7314219447875469,-0.4097394649014433,0.8906015239941767,0.9420912556322354,-0.7474630076831106
74,0.9002454644414317,0.5753886676521632,0.9446126022003609,-0.9556650282422476,0.1391403575962721,-0.1929648525026943
75,0.7769104113346834,0.7178431932471883,-0.7894019084718278,-0.9715355143612184,0.9767825963460456,0.6977357061919722
76,0.8754767689216302,-0.99921795856167,-0.4944599604308735,0.4061419661693159,-0.9193339426635406,-0.7878854373921379
77,-0.9893534045929946,-0.5564481924862347,-0.962025608401193,0.991858518710103,0.9321975211992192,-0.5981716609569889
78,-0.3877929425595582,0.2248189788767031,-0.8960691798942259,-0.9361993675329924,0.9241487180254456,0.18109541642665147
79,0.07420685791711325,-0.8155528145870534,0.31403312219935203,-0.9983013516314247,-0.050447495888551165,0.13607611786710236
80,-0.5674528684668007,-0.10793626599769984,-0.8573168213223838,-0.9901616947844036,0.9749833248957523,0.8172468084809791
81,-0.3593010386813729,-0.8055725814918383,0.4664835965263127,-0.9511733270799588,0.9151844021426327,0.9534361126284852
82,-0.5615955690456611,-0.8168557927430171,-0.21486133218580625,-0.995212444275621,0.5132123779789174,-0.21512074583671012
