event_id,a8s0,a8s1,a8s2,a8s3,a8s4,a8s5,a8s6
0,0.1463766999066388,0.9787206004142588,-0.9995523727792944,-0.8019581623207434,-0.8329459838027421,0.9115882487299948,0.5162234167860233
1,0.9767737026378848,0.41467362745671793,0.7911760100436124,-0.9999848586321431,-0.6653190642096931,-0.9816381342586048,-0.2797573086671693
2,-0.06381085170818486,-0.9971576384271871,-0.3867304625294993,-0.5167395629495672,-0.5349304158708557,-0.3106979660121527,0.05951821504242125
3,0.05324362676427283,-0.5929555893506661,-0.22933202330682034,0.3618409519913432,-0.2428988541704812,0.6743390737020024,0.7566596897708281
4,-0.4199495453781449,0.8774627087858944,-0.4592904071125312,-0.3040024205115709,-0.8714608624677932,-0.18862206901670564,-0.8571354631241647
5,0.2836705024364929,-0.8743466335188552,-0.7907487949593459,0.39305010199147816,0.6953554835778714,-0.28928983023297433,-0.9206315886706424
6,0.6169320274534621,0.7491208779271911,0.5624306161068585,0.10353414187284897,-0.5473860750383577,0.9974249101459844,0.10660946441580037
7,0.9446822578628398,0.9715558008733632,-0.28510037951380324,0.43949607856808937,-0.0398813497883673,-0.6317960652204204,0.6828884638933396
8,0.23429629294899154,-0.11964471510229957,-0.9693002140123717,-0.02959594087325692,-0.21976638076929672,-0.05047756706735832,-0.7135792379307355
9,0.5585554785398845,0.4089563094328104,0.9022874577776316,-0.8285961286869528,0.1370996809752449,0.7461827976097329,-0.3077564949966976
10,-0.5705895869774222,0.931213028386164,0.12104367960895733,-0.7259394986897074,0.6462610420891081,-0.9890089851460216,0.8818314591706852
11,0.24084524230204035,0.7670278431468371,0.7184450055701092,0.9899954158294972,-0.870548681468803,-0.9801974087350516,-0.26153521760554943
12,-0.2646126787266345,-0.266096992023588,0.21841149888666225,-0.7820078052273861,-0.9990636877582629,0.9699544960578086,0.8505961346397122
13,-0.9808879758909425,0.07749944964199483,0.9507950697261992,0.999981184010068,0.9645730327104192,0.4740431074574482,-0.8197527455487568
14,-0.4936783999628125,0.8805653265846584,-0.6643287621532247,0.9614373192800514,-0.6779874112011213,0.5558922784607875,0.7951962928925653
15,-0.9879107581998342,-0.27538044324816113,0.6004896933017214,-0.14163399827665207,0.9723114568076624,-0.5718923226115016,0.8004788886225691
16,-0.021583377467199214,-0.9031019990519724,0.10233600085882158,-0.3142974552112961,0.7910232939674953,0.9633327111624926,0.29231338995177986
17,-0.9917301941857108,-0.3513565226844608,0.9971618522243486,0.8811511130277853,0.9886371458390188,0.42978303356531655,-0.04462284519137123
18,-0.995630449919485,0.5528396136297543,-0.6910479147137149,-0.5095659988517419,0.6146678863319484,-0.03743213005192473,0.7036520556638428
19,0.2625556051827891,-0.973172519560444,-0.7996751839150535,-0.8185452670059901,-0.975027752893744,0.5841772452763836,0.23474251059723075
20,0.4120499728198869,-0.8207902773879533,0.9747616439204676,-0.990959780144326,0.6678914848076998,-0.466321456042315,0.9932275001106428
21,0.985258967730556,0.276052434250521,0.911727332042294,-0.4950050055578771,0.955958912333708,-0.5868722944787151,-0.7552573886810603
22,0.4585906067056648,0.9037285643628806,-0.9158027947592384,0.33766287984311666,0.7100595215472432,0.8421199408089519,0.3811510905263767
23,-0.44268837028816094,0.06167472116264646,0.9983146936368404,-0.8512325794961376,0.9054215514800126,-0.4274931632230076,-0.176754948800721
24,0.08994676814930644,0.6959228785807821,-0.6128660414073972,0.5743762363837526,0.9018207896276949,0.8019859637932919,0.9782229319664316
25,-0.9473809392839472,0.9977125491497159,-0.9781109303640309,-0.4808790155830184,-0.6347681347517612,0.2597969392963053,0.9202083357652348
26,0.9909427240206564,-0.8075361957851637,-0.6933268386558382,-0.5007097968371736,-0.9031535733640356,0.92492333483208,-0.9784276071279612
27,-0.7617531738672473,-0.5627620060930612,0.6486168194070041,0.5004110168811329,0.3936239754302817,-0.99796124070644,0.29736287745686313
28,0.8163257506508224,-0.9980117685668108,-0.6291454629938479,-0.3079827739569491,-0.9685307835432988,-0.15766402617939734,-0.6432623626148071
29,0.6387416692086297,-0.9552971121782295,-0.7095222942831672,-0.9445413403212736,-0.9958348405181388,0.2196211094972997,-0.7707268067073991
30,0.6998209239483433,0.5900298204969259,-0.3112103374051413,0.3931253711655546,0.9190772482484508,0.9995958909075428,0.9209015024226016
