event_id,a3s0,a3s1,a3s2,a3s3,a3s4,a3s5,a3s6
0,-0.117895311501894,-0.14867130144056287,-0.4625666008825135,-0.7165577466800093,0.923015821371434,-0.9611969143170129,0.5078942706896201
1,-0.1057482384542419,0.5030179007459883,-0.6131374040231449,-0.8402482451094603,-0.6651141697348414,0.8754475267295232,-0.6586223433264173
2,-0.8108751687597027,0.4365386454318604,-0.08715950004734822,-0.28300354946209405,0.8898075173269648,-0.9969139605951968,-0.22322712953215829
3,-0.8592997280806359,-0.6726383655979884,0.7284388025214248,0.035278833854322934,-0.3019944714540937,-0.98281084390542,0.5254785691181408
4,0.992566930796784,-0.202481316240216,-0.9383876846831712,-0.021899899380484096,-0.7847552965425147,-0.7616199413132756,-0.7308352838614122
5,0.5717891312787693,-0.7924367665540011,0.9402406692996464,0.8753269150166126,-0.988725036793718,-0.12491710691439607,-0.7815319856570117
6,-0.3753421988430047,-0.8977921518521946,0.5273227604145102,0.996653484608277,-0.9594389711596394,-0.6421293659443745,-0.8314725488535313
7,-0.9999764947106808,0.9303152037596688,0.6702537264081244,0.19204862936384565,0.5364311928279367,0.28018461119316856,-0.8881680817691135
8,-0.9187338521991903,-0.700996198445521,-0.9246645398211004,-0.9808151368124771,0.11650011568567735,0.8289947985209992,-0.3889836394099864
9,-0.48713590741538004,-0.2497808951465225,0.2976392649304162,0.668548387696776,0.08275732776221544,0.24366559474873756,-0.4053425906300699
10,-0.2747509666003212,-0.9999341328045516,0.9710625514507248,-0.715357960435799,-0.3869744808524199,-0.11306399454903285,0.6008454062112545
11,-0.3875086704293372,0.2862914332408952,-0.2932797401487547,0.9861218406719172,0.9995408137134044,-0.8027826491608399,0.11712241216385813
12,-0.2319530278648295,-0.5999630220874094,0.8769118395846633,0.950240637984046,-0.9662735001070978,-0.8995169891428356,-0.9716530744088924
13,0.9436326719598817,-0.9893994035167506,0.8608623662079486,-0.3884854468793784,-0.9896583134236624,0.8783829514003544,-0.2866920922503546
14,0.9889275239267732,-0.6255164135409567,0.9968959769766343,0.9991512367653548,-0.8100422930023716,0.1886256506334813,-0.8953411098586361
15,-0.9999947860379748,-0.5866617361022665,-0.6464009195704701,0.35429015855581386,0.17604020071452467,-0.9741498436732671,0.7639453291177787
16,0.9996440203250336,0.18528851667688132,-0.12540750146965307,0.9287159617332268,-0.8017116522300283,0.756762243183187,0.9992977147571144
17,0.482404056646476,0.9695977670158032,-0.9959940206094838,0.8742762940248601,-0.6341479058590207,0.6983462751484065,0.5861146578810414
18,0.6154569066262984,0.9000905127987391,0.8441737972461649,-0.9910295755729788,-0.6949781753464318,0.12234962125414095,0.7571741116028518
19,-0.9016236336743332,0.5250026222194414,-0.3147301053534506,0.740666975958399,0.969340072916414,-0.25481422196364445,0.09372454658614243
20,-0.4493917154072564,-0.3865769846080592,0.6274201601732591,0.4329133928939486,0.6393390550000629,-0.15581760850912815,-0.7626101938961795
21,0.9403365225213768,-0.9969826229546608,-0.19931512721925648,-0.0072526332690908465,0.9195128726132544,-0.9475519791517081,0.19951881267229515
22,-0.9691482618397044,-0.3758646019686582,-0.6753275506368139,0.9414201262247912,-0.9999157609809832,0.9026671179974556,-0.2195533211798101
23,-0.9993836724978056,-0.5499515204054001,0.5568569174720286,-0.6638399498603068,-0.9976234803363756,-0.7577561576106366,0.6273467431464455
24,-0.986575257014469,0.981712176647027,-0.14475874325526866,0.79068324600297,-0.9247617662904428,0.9989982428051332,-0.45210765686285703
25,0.9135213829531912,0.944869105503502,-0.8457194599393913,-0.8316334148650169,0.7686773014024322,-0.7192105861088343,0.5107881313648313
26,0.7553943372613878,-0.458978337510016,-0.960630730672374,0.9477191079269736,0.07561722756773018,-0.9997613654884796,-0.5695139880349622
27,0.8909049481626107,0.2150907803570549,-0.6896414091323145,-0.12751584808483518,0.8571607108074346,0.22093225865028074,0.9901753149127672
28,0.3656807816715135,-0.3378932508154959,-0.8806605953525107,0.5401556366601761,-0.3063604002387401,-0.3733127334430328,-0.7068652094368719
