event_id,a5s0,a5s1,a5s2,a5s3,a5s4,a5s5,a5s6
0,0.2352879630824992,0.9997194770618948,-0.9781296658031264,0.3332604173585287,0.9030363413025168,-0.9227948567801298,-0.8995798314187483
1,0.9935240456820504,0.9964403749676252,0.7257139210408016,-0.8736710391300306,-0.9887619601633929,-0.820867715862841,-0.752423428057688
2,-0.7010177429359999,-0.9998378045822701,-0.8564604686975456,-0.12008421660100943,-0.1108476335988073,0.651265972052632,0.8543356499905191
3,-0.851263385534698,-0.39212586677976496,0.9775261005386724,0.966577824351458,0.869264387072813,0.5715589913040289,0.8100954089959415
4,0.8496533043690289,0.9478911599300062,-0.5330111230921911,0.999514675527865,0.8017807754203864,-0.05565118824491065,-0.11146805841721463
5,0.0978530325526533,-0.08198836558457166,-0.2300263440145092,0.13336915624988294,0.859108716594642,-0.9958777916604384,0.9994194116630714
6,-0.4809609094562626,-0.6083017378730295,0.997115709722251,-0.24167659041647105,-0.9240478311633148,0.2431543758103591,0.02427518754134635
7,-0.6810568914115959,-0.5639479927680594,-0.7383329141355539,0.8699008843361388,0.20096837269000575,0.913135955535104,-0.925317455954694
8,-0.3739222690056655,0.2416442400070895,0.2665746020870878,-0.4902857596868828,-0.10576922156741073,-0.7746063516609006,0.6525122802003299
9,0.9933464371120924,-0.9988576374989888,0.8898749643935594,0.4906397827943745,-0.07892211886762769,-0.988227868868435,0.6565875150285717
10,0.953820130820788,-0.8339159339572244,0.7666590942636518,-0.9999464916465244,-0.7590739205673459,-0.7404689182849713,-0.9870337086225188
11,-0.9887026896099688,0.6710026648482287,0.21447266646888669,0.9567801747530056,0.9228564134948654,0.7037751730129769,0.06357550005582313
12,0.4927862943535006,-0.9999485972340708,0.5824681894561765,0.9826503511425132,-0.8527960256314115,0.15307688706543734,0.14655781507772286
13,-0.7985420829318133,0.9621197952720968,-0.8211320163069613,0.9977229756555404,-0.0060136713145755895,-0.3349324116962358,-0.9680590912975059
14,-0.9280499134634888,0.06602673958391693,0.7906757825408242,-0.6004030092711036,-0.11129451786606204,-0.009552153418019472,-0.5258440487706191
