event_id,a13s0,a13s1,a13s2,a13s3,a13s4,a13s5,a13s6
0,0.6294041658481132,0.7341295653091149,0.765103712054385,-0.7911284147655533,0.8863932909352786,0.5899244356803703,0.9993553030263208
1,0.2545699479289874,0.8322293365448473,0.5146443678392151,-0.9482097084442902,0.6730406384354889,-0.9830467731276572,0.9961429868080004
2,-0.3888368074033312,0.3244931828510236,-0.5588964826081492,-0.999252639558508,0.973127153064178,-0.9997528691482088,0.598844281341259
3,-0.9760886067707106,0.14041134876134576,-0.10273461709291982,0.11822889724224518,0.8867818962031726,-0.9109876943676328,0.04839123859228713
4,0.3149501424991605,0.9964455606384599,-0.8793745949532006,0.9647778342570908,0.5140217324568355,0.5443490560882217,0.38166562057991815
5,-0.7879352345294341,-0.2455869789243037,-0.2484202633210107,0.13693503121880565,0.8725082321034748,-0.8634014156305342,-0.7792939942789289
6,0.26633356905199795,0.989018093639958,-0.7096914506415684,0.4988885812474862,0.8329633645509498,-0.2922314850944169,-0.983354017199914
7,-0.8921661001261147,0.7715405555868733,-0.42530659907556706,-0.995800398609274,-0.90838195565522,-0.5292334125141603,-0.07534833867041442
8,0.9722181699064192,0.8650261125220314,-0.04020477614596076,0.9767043806963396,0.0256063423267704,0.9380679840279104,-0.9811315973828688
9,0.9917706024024217,-0.4736084025600877,-0.2523345908503605,0.016297547452524618,-0.9765906640206244,0.9999574871366066,-0.84329016300465
10,0.2683434614134265,0.26162754752191,-0.7510022427959854,0.17303118953603885,0.5808358789053626,-0.984332472071958,-0.8439356319082414
11,-0.7322184341824779,0.8882272891740826,0.7752863574405332,-0.2444572116191381,-0.8228538527187562,-0.9999970925973712,-0.9399419449055236
12,0.09697790114892428,0.8867155301991956,-0.11749577470534578,0.7966163416833449,0.2180174578284716,0.4124786371630192,-0.9635377518143584
13,0.8925762914617724,-0.4589630076541283,-0.9204779952578308,-0.16127802743028286,0.16619948265102893,-0.6296198581920602,-0.2581711293401668
