event_id,a18s0,a18s1,a18s2,a18s3,a18s4,a18s5
0,0.5416904002873727,-0.19305195062121214,0.8203032942670783,-0.4754444046008597,0.8370100316383723,-0.947278909892672
1,0.08911552271841601,-0.9983315514299728,-0.05901366353565018,0.4750633372042775,-0.4898130944732173,-0.8674959755525349
2,0.9873906077933836,0.2766103286264228,0.9404773497941824,-0.8838773164922504,-0.21435838536860446,-0.3965676392751549
3,0.9875792517472664,0.4513632723496189,0.8839020863550973,0.17527567315398945,0.2256701213340981,-0.7387065364495937
4,-0.8105108145499933,0.3693576567410224,-0.38871890693014816,0.006383416305488181,0.5773592766261454,-0.7916981120143929
5,0.9978935168109868,-0.8813938835574469,-0.5526680174579629,0.3993382171678034,-0.7367103918601852,-0.018601266975752196
6,0.9589301987723862,-0.2598508160611934,-0.11075789872594642,-0.7947737479045385,0.8909813657516633,0.02128681398044788
7,-0.4029902338987573,-0.01639841310435784,0.5681088252331595,0.9789028907068924,0.15542910258003245,-0.2795626525749643
8,0.8630544629453702,-0.3605909291749921,-0.9937105418711952,0.5433363398924389,-0.6276419795266918,0.7449546802871676
9,0.9213504520241028,-0.18133296783001188,-0.7853261131159516,0.4091542899347816,-0.5910672780580248,0.6647182983658112
10,0.07179863825841183,-0.5862905845602701,-0.4801426183316211,-0.9901403641510536,0.18606157447279212,-0.8730890688961302
11,0.7351467612175318,0.8185193476522453,0.968489168617682,0.7125565045046307,0.904090510505744,-0.9631224200269742
12,0.9999593455129336,0.5806004691633241,0.292826031826177,-0.9871152115527602,-0.14742234280796007,-0.5540111754551722
13,-0.8365221720752958,-0.4858653162142654,-0.7475780041434761,-0.7243112407263258,0.9353097339075629,0.3225693605639221
14,-0.8658760966620004,-0.7435885480534523,-0.5728297867777796,-0.8999726561910406,0.31551884851615136,0.20126475597105714
15,0.8323436222406416,-0.8936452849148873,0.8873209691041202,-0.980103812470264,-0.2549775387855299,-0.4291379912807027
16,0.7459474313894531,-0.6122611671204717,-0.24736909821034045,0.3579337440448556,0.6539877008944799,0.056824805624922
17,-0.19903801575516766,-0.9999840445535756,0.06168179246794564,-0.7007274942532871,-0.33552838816531433,-0.6378428872323713
18,0.9986934921332096,-0.5278815384626485,0.2587359917141835,-0.3528330412033556,0.8684456540769325,0.9645882151492168
19,-0.16344985807573073,-0.2410616106439032,-0.6117228366029549,-0.30104131195623496,-0.8581907957698152,0.5835054638541
20,0.7019269853485157,-0.876486101903146,0.8982371141213252,-0.3688520560844281,-0.8201123549340719,0.2835638034613061
21,-0.9309117420918748,0.4361815638367255,0.6192244357972467,0.1726234490637341,-0.5089487687387351,-0.9856154656000552
22,0.8606599982110457,0.6066384871131268,-0.6012778405537111,0.25054207453148103,0.8726038863006916,-0.5264682938717609
23,-0.4944608520939072,0.07330672414166715,0.8026554533958629,0.7991928320764995,-0.9312129215168838,0.9996607965258696
24,0.5439798881658797,0.8583581422501355,-0.10812106408017713,0.8487106729472089,0.7368168455734674,0.4260488439594719
25,-0.5030739966808238,-0.6579720138623854,-0.3344123215294917,0.6312313505891887,0.50456174438332,0.5348435621203049
26,0.4568537506335327,-0.9999191911523566,0.5319792171134381,0.9969787608785924,0.3779463275991676,0.08206868949745401
27,-0.9984116136740246,0.724445442988713,-0.9456105359242284,-0.1429775644662807,-0.9452799314618228,0.221708370290818
28,0.9639912985470536,-0.5346903733148474,0.9797421349342345,0.9693559010819718,-0.8466012862938134,-0.8646557211878881
29,-0.9474380099996884,-0.5076418646456867,-0.5689544594533872,0.8181301498645079,-0.8130921249408268,0.569674482828747
30,-0.9437786600812051,0.34211929078778514,0.6619960099215658,-0.07699109826779574,0.22461571313847806,-0.707831764117595
31,-0.9940482885487062,0.83576115576993,-0.9979986678254472,-0.9216418462228576,0.8669170707223837,0.24020217024713336
32,0.4427051425613297,0.997337104630256,-0.6505508658691826,0.6675354702512494,0.8902115845028943,0.5643671610260425
33,0.31953252544714145,0.8218687362770085,-0.997871536144341,0.53037864254901,0.8782709758454439,-0.4709534060687253
34,-0.8442675646221991,0.217307058133926,0.9207078989480868,-0.8983634556754079,0.9835507287955706,-0.8396653471080535
35,0.9999910375566904,0.9252550037691368,0.8806671774541535,0.3422122267119436,0.9273932758868768,-0.5383399281918285
36,0.8674649070117331,-0.8876027716945355,0.5661396950926166,0.7241975330402809,-0.052430271565723115,0.9999639399375836
37,-0.8627272249995145,0.3381576704249372,0.623833672856335,0.6682565580000586,0.6996782604484921,-0.31504978714177795
38,0.017550700818228324,-0.9540682615830351,0.6607446170992547,0.8450123202361142,-0.31548298148986953,-0.7266985751718593
39,0.34418413650729823,0.29537151384204513,0.9862222239716472,-0.39584448441745146,0.9787260094153164,-0.6310682747812182
40,0.13611298056894333,-0.014883589467719862,-0.8671518363026238,0.8996718850698897,0.6803808574462868,0.5585867332400708
41,-0.9484384802252184,-0.4231511099159895,-0.9849245271116344,0.33353514883454705,-0.9779434367569596,0.4216950825514172
42,-0.9315354072643032,0.3431162199193361,0.9971000744081716,0.9987703247901816,0.6712062212835737,0.17696135601741544
43,0.05840921126737415,0.1216586991563822,0.6478358722054813,-0.999791874256818,-0.08750958060353263,-0.9987195108067434
44,-0.8203688860233249,-0.9686554339473304,0.9746554324059924,-0.8059650759238366,-0.21934932688827996,0.5628887405072972
45,-0.5503290082775328,0.4042701787393986,-0.7576988792390273,0.1863497932516437,-0.9627119014888988,0.34012035105947064
46,-0.8950631057802418,0.1629058152167211,0.2384786770714681,0.42634478496900796,-0.24583816351201146,0.6294268105927591
47,-0.9388930168644876,-0.9423582774651732,-0.4043854835760701,-0.7938668806960536,-0.31924946703834145,-0.7289241526628212
48,-0.7015236930408131,0.3018940369280821,-0.9211046073291927,0.15236077329452433,-0.8191618168604956,0.9832294985206986
49,0.8154601115844701,0.574185993253681,-0.4053091398278807,-0.6096890431043935,-0.7880768760184897,-0.6424257707048665
50,0.912763543115226,-0.5852288770384704,0.2893731625484789,-0.9365827633229222,0.9995913517486926,0.2511400838723626
51,-0.3685438452069062,-0.8765341904557014,-0.8133906133838209,-0.9132843782974802,0.7604509456111335,0.27502634317989005
52,-0.3124579877880861,-0.6240503014396617,-0.2417232421175743,0.730083491178237,-0.9844329503903227,0.10299841710442684
53,-0.7184707777128856,-0.8099568452685855,0.4009928078000176,-0.9717653805820576,0.7743783116097019,-0.9655281710100444
54,-0.006028521369973732,-0.9998964409015684,-0.6103785599685655,-0.6069940832648314,-0.19407836450925986,-0.6203800907818999
55,-0.9800281248023752,0.9597996656395984,0.738731867871617,-0.3464335706806105,0.7603656049430566,-0.002709279611514845
56,0.6186543346003185,0.9592609079583668,-0.3415388922507253,0.4912717427601632,0.7508371561304326,-0.9958407924436288
57,-0.9554829662508408,0.9825377895405843,-0.9964241743076788,0.9993250661089836,-0.281642154779692,0.53607963757717
58,0.9496512215651036,-0.5046761530446829,-0.570852425847607,-0.7466854036194479,0.5533745446004262,0.4923090646505393
59,0.999477653497528,-0.9970025358077528,0.10459737860762572,0.3925823337981992,0.3156401795591841,0.9158531659701868
60,-0.6481133316346972,-0.5656596550629549,0.8064499220253614,0.8487618188672076,0.9456865327600914,0.5671776915642701
61,0.8923594190717231,0.639891982078152,-0.2648626282755928,0.904873501567796,-0.7576946384181344,0.9722554123670172
62,0.10385532625722073,0.19827064816837972,-0.3625106184660339,0.6302337944036326,0.06447310270522166,-0.9869567755424424
