event_id,a11s0,a11s1,a11s2,a11s3,a11s4,a11s5,a11s6
0,0.9999662892036986,0.7352782592031721,0.9635820410861146,0.7613911570551317,-0.09808659718160596,-0.3655232148846987,0.7462060778161177
1,0.4721817768923006,-0.4715042953269809,-0.2278681216355442,-0.9493647278668252,0.9838887586789988,0.8094542953544762,0.3008551832872969
2,0.6260114690224732,0.8996981800746741,-0.5873645549972742,-0.9684831526758176,0.3427351129036401,-0.9570207004305424,0.1164834461641475
3,0.8633228744374997,-0.7359044169655681,0.9139366089560828,0.2195113397385115,0.9400781063868088,0.989558911947932,0.9845455328986636
4,0.5738182873627863,-0.8063326561957057,0.6173476891963259,-0.9999942946840668,-0.13257341092178615,0.4544861948021751,-0.9826143135458316
5,0.7027348573951951,-0.8142469821989404,-0.8011662420271055,0.9489603033799904,-0.28566638635517605,0.9767329894208208,0.3202652515617924
6,0.5056383280692125,-0.971726191681868,0.9990914906416208,-0.0675102268341466,-0.5636950756516617,-0.5101392189030329,0.33749691749918176
7,0.8298140916885675,-0.5518488812493056,-0.4781553043838908,0.317825163147733,-0.4124061520510506,-0.7175202013184698,-0.9495065021667024
8,0.9171065514940036,-0.9667507175523872,-0.5060767113912915,-0.8069977153468757,-0.7226538536410514,0.8770770649095944,0.14967603593270407
9,-0.15560645015082206,-0.3613392436426321,0.41455872171271146,0.8545888507507142,-0.8892411531358624,0.6962941241650205,0.9901640562173102
10,-0.8347618390898999,0.9996732839879321,-0.4980315295298973,-0.3610039210922962,-0.9999417871716748,0.9846809174523256,0.6003525302010656
11,-0.3049221787416352,0.6495046871131012,0.4522040992180222,-0.7974676293915756,0.6877569590076074,-0.9397762478347962,-0.20117463805118813
12,-0.09177227038938908,-0.9842924765965226,0.5122020656340107,-0.5679960081987999,-0.5711797430320644,-0.2189613120867652,-0.2546783642885787
13,-0.37874845386218,-0.30999291483875,0.09176527893482553,-0.19091997925131604,-0.9601684215181678,-0.8946274076961117,-0.049124780602901895
14,-0.8523790141128943,0.99899747655169,-0.005907662626920436,0.7190939622054916,-0.09462116589509006,0.5240823052325019,0.9852987984894144
15,-0.9980169302636408,0.9995123536221362,0.6147692189586025,0.6766823041850091,-0.6457679383313548,0.6426191596287849,0.7134999271502509
16,-0.2860834856506138,0.4580683590478262,-0.609526622754168,0.8433203369159608,0.9832346914923628,0.9999838424849476,0.790926215409774
17,0.8933146967599785,0.9896636298692988,0.4763129132243483,-0.8072762918335344,0.8093389167986175,-0.6673017733441486,-0.035956315650625355
18,0.9250101440217292,0.5080132444540166,0.4192516149303237,-0.09133104302179906,-0.9910672591040058,-0.3981069220753189,0.39362652722087466
19,-0.8494688501159222,-0.8862866324201267,0.5161258861301459,-0.6673726063914441,-0.38837438581704187,0.3433548044284869,0.13098968784214784
20,-0.9085678917305772,0.6953160837126238,-0.2722726583527283,-0.933304396941914,-0.9648935157658616,0.6721192425780725,-0.6309457016333613
21,-0.9999998447806184,-0.11159886194119094,0.997010215969598,0.999723875773764,0.6479715360599086,0.6681509626969357,-0.9996997287610808
22,-0.5958987446616074,0.9854487510424144,0.21230712098283092,0.7276871419461322,0.6504596222537846,0.5981818046404994,-0.1748402010844587
23,-0.9882694729305496,-0.6917162073300087,-0.42777842918972026,0.843056772238653,-0.7579646202225728,-0.010738814350036235,-0.15910194634243158
24,-0.8444659365789899,0.6473983723518424,-0.8376175799134475,-0.5055301651182585,-0.6304649239830766,-0.603726592285413,-0.8467121074989825
25,-0.6320320853283005,0.9575811344905698,-0.8648253363092353,-0.21798060994134374,0.70775605273799,-0.07968189115284664,0.9697876087739934
26,0.9973627015181976,0.060285933631242065,0.8346510297345169,0.09210639936276196,-0.5430463410210111,-0.5700563776013371,0.8483887910602513
27,0.5691679975081023,-0.0914580074852227,-0.7930453644435101,-0.30578422141216066,-0.9554769563023592,0.994577213958604,0.9325076428669004
28,0.42140418748542,-0.6290775343578057,-0.9999964794408548,-0.8995852215360699,-0.9286812130486902,-0.9393406530385504,0.7712208050213369
29,0.9161099617439186,-0.9951445762120668,0.14174008867750895,-0.5948490656991521,-0.9050665025550384,-0.57566519976358,-0.17899795428505688
30,-0.1323715808574519,-0.9903803298822792,0.3381819817257399,0.6397078142861167,-0.8987970501039471,-0.6358192716408256,0.3821917800365064
