event_id,a1s0,a1s1,a1s2,a1s3,a1s4,a1s5,a1s6
0,0.10755393949837257,0.6905321905643128,-0.8645809755589817,0.8755122956621609,-0.2236935547471562,-0.044115521419586766,-0.9988038993304691
1,0.6914862523809413,-0.9094829949117492,-0.5062820730867347,0.6105671048651399,-0.18117903135665664,-0.9992737175300428,-0.8392874323863412
2,-0.9991994534090464,-0.9795636342740344,-0.8728182954926531,0.010660010741553505,0.2136687423861157,0.9896048104319748,-0.7622702557037806
3,0.3019329969864082,0.2814671884514156,0.14038489631332332,0.9711285834306588,0.9969122721597982,0.052887541799358916,-0.046195106849227736
4,-0.996843681977296,-0.9079945243324596,0.368111027763274,0.25053092218604106,0.21946886583978734,-0.1513501517765935,-0.13605993329762486
5,-0.9200464933237272,-0.9999706025210496,0.6927126294798833,0.7295003966268966,-0.4658066790923242,-0.6906696968420774,0.8270051799301114
6,0.7594575295720043,-0.5826829560095285,0.9687779884202335,0.9533401956218956,0.6134571412510693,-0.4673559201315397,0.8839369204596089
7,0.5247810093832879,-0.9976659298218992,0.8098486870806114,0.5541233281258265,-0.7564500933517547,-0.9191397345499082,0.8862718584708434
8,-0.9999569875332353,0.1736205599059013,0.9205461647596264,-0.5483618324114861,0.13149852965037764,0.7134962847373563,0.9941264006590116
9,-0.8170946692774113,0.3718969184729504,-0.9586551606027724,0.7366935519435569,-0.259863234880734,0.4135390793204569,-0.3257211415149055
10,0.9235575801955213,-0.9957944626948702,-0.8792945261008471,0.5488350580127168,-0.9972854658089321,0.6942667936997244,0.996167560075838
11,0.9530222549696428,-0.5397243543235055,0.909095227594508,0.9947883619076016,-0.9277908191721042,0.060178286607864735,0.21787301743267448
12,-0.1152791209039961,-0.9008980078794476,0.7154019530271791,0.9390631543689114,0.7369196454535455,-0.7100875194428965,-0.4369517937670535
13,0.3075550525234618,-0.8168446206846174,-0.9980958284559373,-0.7167502260930083,-0.26963331369083443,-0.18187408892637413,0.2846134696866126
14,-0.1967822422619896,-0.5182380492571915,0.09263343991613238,0.0103354465731465,0.9852321031777136,-0.7786384146760459,0.7852634552516704
15,-0.7418380956451149,-0.543352531480011,-0.7263128521304814,-0.6471221842826502,0.9902293066543164,0.5226223573696449,-0.7577177159775773
16,-0.6610732454873791,0.9534183222136086,0.6055467530428421,-0.6807676878292546,-0.6088530695333019,0.6890848147696581,0.8289871042089082
17,0.4770276039302507,-0.9630663214490964,0.0024745854086836213,-0.7138502075205113,0.26057880473425826,-0.2479721474014097,-0.518640508316665
18,-0.9033250314896816,0.4897531168117222,0.9947900962950462,0.3633162459880049,0.027166581840067528,-0.30509136083934996,0.5104943201503335
19,0.6932524612367488,0.8465150959000001,-0.9998780446388876,-0.8591393998521071,0.33998222456468513,0.8132395146342513,0.9644078623989558
20,-0.962425614318444,0.8393787291294261,0.9719892307948362,0.7172541087012848,0.07563861676862825,-0.43908725431484186,0.6912685326809909
21,-0.5472635895629238,0.9922180334490582,0.17171844215328072,0.999126885736742,-0.8518822200754906,-0.97809503955053,0.8509897465337434
22,0.953218544359539,-0.2045678625492709,-0.6851163225825001,-0.8730377745782998,-0.6372335127151975,-0.3289346644716445,0.06461731058778636
23,0.6378828236061269,0.9164827268945316,0.8401195065483222,0.12131313099437513,0.18448794887027034,-0.9730634728564758,0.6016091008793638
24,-0.5829719431414746,-0.8466180980984825,0.26733295772920324,0.06996527658306065,-0.956539500644502,0.4647022484378975,0.5505083987614188
25,0.9682063700414516,0.8232346649990486,-0.17513085079248758,-0.9929341253267556,0.41073346365410013,-0.5431354124630611,0.8279306617008176
26,0.9329945684090626,-0.9083881069200548,-0.2311436691684016,0.821992923596891,-0.9905058321583592,0.4141032300643562,0.3169847486032581
27,-0.8724706582134395,-0.8185685052253059,-0.9732086600329816,-0.4099444859857677,0.2737745678355917,0.43319959281458653,0.41039131979675303
28,0.9264808297266748,0.9813854910955312,-0.9744036581815062,-0.4360470465816056,-0.8362900188436074,-0.16124194932008604,0.9985630866482076
29,-0.5464509998594842,-0.6601020475910577,0.5770290200348808,0.849630052739174,-0.12572511766652966,-0.17442517191388496,-0.8511608470734178
30,-0.23713828832447106,0.13069979329582765,-0.9482391958989712,0.5385411837965499,-0.8214268979626601,0.9999638650031728,0.7107996622545971
31,0.9369014135200978,0.6765529159780002,-0.3888089450220783,-0.9987370788637971,-0.8048324500061755,0.05139853408102684,0.9346120085762066
32,-0.9653935005631158,0.8329750565240543,-0.2984297578299719,0.6268288729779107,-0.9338677104876584,0.12097739227120298,-0.6022946253806298
33,-0.22087488894032947,-0.8679201048322333,-0.997003951109877,-0.8394610954106281,-0.9802118327846084,0.06902340329515355,0.9969377531760572
34,0.3130596545369105,0.4728888540290149,-0.8387351000329887,-0.7035637032890142,-0.9212146357346028,0.3054559624402313,-0.5580440924767502
35,-0.9797436704848804,-0.99977829392754,-0.9201205125191814,-0.9976722263521944,0.8250764589553257,0.4424989834789132,0.36784840587958256
36,0.5841353102906852,0.9996623624276658,0.32672501737228704,-0.33318814884264125,-0.5063594189168539,-0.9602886746874156,-0.2711391784697636
37,-0.3162065031692358,0.8940094247205768,-0.2562980877323922,0.9995497695267,0.3847119011916182,0.7655567431029072,-0.2439960172256321
38,-0.7430355907210919,0.7892761533377213,-0.15536004028743422,-0.8320065247168091,0.9736276795792056,0.3597398018672992,0.9686952192955184
39,0.15242084174218656,-0.929250517022462,-0.9298712425712878,0.3352403379452755,-0.9478608165504538,-0.8514534872303743,0.22274983979214705
40,0.6012416131539107,-0.925522484221465,-0.010182704900870828,0.16921171356382558,-0.7525225812041253,0.950211193250695,0.020551048391299932
41,0.8609093117414538,-0.4958234786248131,0.9650564809621032,0.7195845464218463,-0.8190404004978453,-0.9614485537342784,0.49856004872610205
42,-0.6909824984106016,0.7643292609417744,0.6207371535379196,0.15316841597396288,-0.7974124811205191,0.24339286302679305,-0.8249624025402985
43,-0.9488327971717972,0.9970852075998324,0.5900984729448705,-0.4344592269640622,-0.06295691798934844,-0.15835778206130185,-0.006115012057471051
44,0.9981090402413216,-0.04500937476201071,-0.13830771587860313,-0.4393137313041535,0.8769521982188324,0.8353604557328937,-0.9816259450715747
45,-0.39258619637574704,-0.9804367900209892,-0.9826948609727484,-0.35995988923022665,0.5940903562663707,-0.5293204823862023,0.9970407741270841
46,0.36605578579905096,-0.6272890252953809,0.2875939018228336,0.6095307957287788,-0.01975246831412019,-0.2976430154107184,0.3499900141069237
47,-0.9359153261960624,0.8064871946925058,-0.984089445296342,0.9383544894090304,0.9348222934005828,0.7863179361998288,0.15670151017915251
48,-0.04102826645829987,-0.04570731894565425,0.873374231029713,0.7319603894382332,-0.6783999365520341,-0.6436877384741263,-0.9643229954299029
49,-0.1203315589869986,0.2864903748953381,-0.07458812638769788,0.3695282533201546,0.23799133650684975,-0.08067872853666047,0.9913562017827424
50,-0.16788121072226558,-0.8377512374863945,0.6325051499336108,0.8231623295068101,0.20323810197662914,0.3573298632677438,-0.8462159279404173
51,-0.32309431757666496,-0.9169716969299964,-0.016877612942218713,-0.4596166009949849,-0.035676003714399836,-0.8745197579669189,0.6362527133103124
52,0.8593054951494803,0.3404177959845537,0.15883409180721866,0.9226092233225072,0.014574686368677738,-0.5035561222423036,-0.4494385738046066
53,-0.05602379233239716,0.5527240939711201,-0.9891987187274784,0.9433062888211072,0.9949902418691496,-0.15863288293789346,-0.7279627754035456
54,0.9802112421603836,0.8740711229655107,-0.9013114414338854,0.01605938768989986,0.9682622883550136,-0.9143760262868559,0.07805730992475049
55,0.9111143289179502,0.24731437105738496,0.6103074786541584,0.8260815712042291,-0.6459290912605289,-0.8297951484587397,-0.7008762887542601
56,0.3231744459564863,-0.9999996598522164,-0.8569080809497804,0.9995392423379028,0.7144390885856658,-0.3134490831698789,-0.4348295460520921
57,0.14395262603182135,0.9253988375072371,0.7950920984274359,0.8081668078505634,-0.9995656304425188,-0.2384202617230296,0.21903529064223745
58,0.3853837772603396,-0.9257093138539354,-0.719352777396129,-0.8050877609696988,-0.8332537130457608,-0.8200210952737199,-0.2499779931536251
59,0.9180505778404228,0.9439003905522438,0.6893765608337529,0.07759874027660972,-0.07651047400905926,-0.7166709659740695,0.07788498460461585
60,-0.38586648038216026,0.9946215093618502,0.1595882437225649,-0.2574283106849159,-0.7819042819336057,-0.9760995605318789,0.4574633857474482
