event_id,a28s0,a28s1,a28s2,a28s3,a28s4,a28s5
0,0.6358821355210665,-0.9867744490246892,0.6220008147475327,0.9500970592436984,0.667516315285991,0.007188430634239649
1,-0.8405333389838657,0.9027953878347528,0.15746046224542465,-0.7564934733043159,-0.12363961521876166,-0.5992917285079109
2,0.8169488164071076,0.7238134791701549,0.7448252631575945,-0.17590658372968807,0.9921415274484908,-0.999895483485535
3,-0.7024978555766176,0.8968441388750827,-0.3122992533853267,-0.5749635234592212,-0.947169262156798,-0.014307000831936046
4,-0.7559701757657635,-0.9637480559854522,0.58386586698176,0.4647397555690053,-0.8095692389499788,0.8883665559051935
5,-0.08564980136416904,0.9993040850408732,-0.7396836709105181,-0.7115920265481743,-0.9759430255168964,0.3297317231542436
6,-0.9800366042190004,-0.0072407625036933895,0.3394860343696382,0.9173944161573584,-0.6549314716625764,-0.8776881127906888
7,0.08908421400738988,-0.08877094394488694,0.4284396155287917,-0.3704359374907713,0.2079725768527624,-0.9702117494934775
8,0.4108967597140318,-0.8253491133669564,0.8614644609249671,0.8724704744405396,0.10460494996753504,0.3196615853813985
9,0.9937240230626292,-0.2703045923757443,0.9266111446463384,0.02111709816654024,-0.9991216918065648,0.8945199421335766
10,0.8602590879973402,0.7801768336586886,-0.7824386370287815,-0.1529571093331458,-0.17035944964536115,-0.8060587225156737
11,0.91196045710163,-0.9924069674091716,0.9849898719013502,0.7553739253406877,0.9718703871406562,-0.0763263620123701
12,-0.5043922714260828,0.8620783526179111,-0.7191951241727147,0.8887632320796776,-0.934283115486639,-0.7969563332215938
13,0.9905660296784254,-0.016464607947182137,-0.9938116438321706,0.9891460326277132,0.8863965886535062,-0.777953201015722
14,-0.9413211638982848,-0.9803373634499718,-0.9714098637258032,0.32289861171766,0.6201103395531568,0.4298476974287225
15,0.9828077623639084,0.9754693759908206,-0.999366000129546,-0.361262744207258,-0.9930562706868771,-0.901535271093338
16,0.9918926735709868,0.9970770820366524,-0.4066433766561909,0.989851768063111,0.1213055401745888,-0.4435190242082593
17,-0.9984463163432044,0.08413819122005035,-0.9011975235772084,-0.997191637797228,0.1987839479665383,-0.5931235100433138
18,0.9620918480099512,0.7092390631394906,-0.2580277646473836,0.6977273210709409,0.27000129488522273,-0.4578222756917227
19,-0.9197957733534724,-0.7291361766998209,-0.8803278241155794,-0.9964510952265876,-0.0071728503796245685,0.5942820322083097
20,0.7470746752560374,0.5933080300500158,-0.6318327045372494,0.4925540210831125,-0.1814041558441995,0.0825125648888172
21,-0.10176479131005133,-0.003193115773325092,0.3729531034300861,-0.6474854646030143,-0.1834917940944514,0.9964101984849724
22,-0.008416906345006027,0.8013163450914363,-0.029586852237055043,0.08106417888751237,0.5159044799195218,-0.986155235957607
23,0.2927991608864172,-0.9783111557666698,-0.9335432588093896,0.79145132785417,0.8161875284492719,0.701253690247366
24,-0.9945992485376164,0.3575869115974239,0.2253604946810699,0.7744409619198004,0.4773622558706842,0.11862826496595748
25,-0.3354534676353709,0.9382718371905509,-0.15579258478534833,-0.7156163998077987,0.8627972077409383,-0.3681158279251104
26,0.990048279345892,0.4837080702886697,-0.18117841056051856,-0.4928490495050579,0.3133368113064526,0.8426979714120257
27,0.8958519825205415,-0.5888528243009274,-0.9098187707355004,0.1626211980509571,-0.23588499174948804,-0.5227914120731895
28,-0.5670430202046658,-0.6520534073408524,-0.9980067008256412,0.6931189166621363,0.9595459208121296,0.5886013400094091
29,0.9992177289152108,0.1946229930162548,-0.3834205877865644,0.999907356107866,-0.8449334331890492,-0.8157225648488013
30,0.9999936476580408,-0.9840652032984828,-0.09420358462765688,0.16270671394772507,0.5581500915803909,0.99997928543445
31,0.9615173823903091,0.058252256021072674,0.35258870006915743,-0.6129532528929643,0.9402613641231249,-0.8019511489633202
32,0.9755233431133126,-0.7801797728187712,0.184876180645528,0.4899651226280332,-0.8242142367564925,0.7252495874392292
33,-0.8181499204640895,-0.11787868626888764,-0.1088156646322184,-0.7051128927742925,0.6455926345411911,-0.04889892516260836
34,0.2803568897548927,0.7098142162946863,-0.7700905452472677,-0.4604086448943898,0.9838777229516984,-0.02341517290369117
35,-0.26647957978452697,0.8358923722526139,0.8596435479600035,0.9875041772757074,-0.8452889114420599,0.7481690967422581
36,-0.013238441294359141,0.17466533915950602,0.7067462915068355,0.15895740293038718,0.6834408132141834,-0.13699997231354735
37,0.9188196387300828,0.06925312255612233,-0.3727110546809502,-0.8516714886508435,0.9688219741095028,0.4225311774777457
38,-0.9802428439855628,0.034847630684421184,-0.1306503380669954,-0.9629072767201818,-0.3600193232785462,0.017194091498255317
39,-0.3862428852326195,-0.7107671011881003,0.991419298239026,0.7010740644654423,-0.9938470335605476,0.8748776359083994
40,0.8129674110576471,-0.9794836864287692,0.06389642693422333,-0.15808568712366827,0.3948636100328104,-0.30951018944563224
41,-0.027474521765837232,0.9671377438343108,-0.7033298236743164,0.3620116397937115,0.9520832299488504,0.9469553706191212
42,0.986761552597231,0.8223692494192018,0.3686146026111365,0.9957697444018172,-0.9832962620642158,-0.613847376903948
43,-0.9732533506999068,0.9845056859038148,0.8997927051501865,0.6383340754528397,0.9330956729476028,0.3970023853499639
44,0.15074948689495524,-0.03933660294844323,0.17762239148232611,0.20581210274788506,-0.9950613231741804,-0.3005195407040856
45,0.945232625993482,-0.6447124444841479,-0.5123846727825696,-0.6719287029227674,-0.4760014967588554,-0.9994392853307232
46,-0.952966248959877,0.2648887877465869,0.9122118419591064,0.6442525196489743,0.15266738457867166,-0.31893348589281617
47,-0.8196722783407696,0.9239351236266872,-0.8361077211539891,0.610659610583656,-0.9894065649028829,0.8838280579649903
48,0.4912452192218794,-0.42058287237519415,-0.551920114520281,-0.2686620932069725,0.048089491470741284,0.5652865465454022
49,-0.9668815999661252,-0.5828458239125647,-0.9398480403692712,0.6489934022558548,-0.660005248273425,0.8413342097019847
50,-0.2321017416148491,-0.8212007737101769,-0.6752336313542434,0.26151202385987743,0.8895457395034316,-0.7399134160180574
51,0.912709757624258,-0.12035663718579175,-0.7764659655719652,-0.8120747212804129,-0.8979262078937074,0.00099488651416237
52,0.9736723616936596,0.8828226807264125,-0.9698235541613524,0.8085671513063797,0.89958746119545,-0.7476542656314329
53,0.8752712729396885,0.9362837225262918,0.21316519934548206,-0.4377790483971814,0.6857627915615284,0.3270072996466592
54,-0.7478848355082557,-0.5836078423947553,0.21396032387948308,0.5576703977129377,0.05755609152241505,-0.13408912942149767
55,0.20174870033667486,-0.9364708597572164,0.32556028421881705,0.006855978965181502,-0.6235176269842222,-0.6196815522010335
56,0.09914295177088013,-0.8829201928874323,-0.3443894382501622,0.10758132426008524,-0.9713636317615792,0.461623309989892
57,-0.8638370668349482,-0.6001391405922658,0.9152099329442682,0.4749383115318925,0.962032634971832,0.9616360551636608
58,0.13693386833360707,0.31530061394244435,-0.999165904399629,-0.7472250825735518,0.3173526449163769,0.38463995137273777
59,-0.404879644950295,-0.3603888763940689,0.9192168082911356,0.5896737460900567,0.3173006778148883,-0.5765876066320302
60,-0.4795858396942933,-0.2783576125906583,0.3826439518192821,0.20856817425575785,-0.457403591766423,0.34447170860325776
61,-0.9342259290077788,0.982454157612326,-0.7279457275325006,-0.06829614410245692,-0.7251126384582949,-0.9935537319911726
62,0.4246693006215965,-0.4586433839501603,0.939004563893162,0.9999772699761748,-0.14419272746144474,-0.9676408182687072
63,0.17491373799198753,0.8455505801260395,0.9496411226028052,0.941713888793939,0.5535087979039133,0.4178621836113329
64,-0.9924676919588468,0.8612153349811533,0.9807895981236946,0.2748662509577112,0.7389470354546459,-0.00750526712321231
65,-0.7861299990845882,-0.4040851126972307,0.12706818321589575,0.4268554712365128,0.9917995954183646,-0.4776472963394273
66,-0.8550302438121407,-0.9922803919711308,-0.8855392610235524,-0.987738246263112,-0.959262247324448,-0.9975455605370924
67,-0.8138525285327132,-0.4704043278912458,-0.8677596563978258,-0.008140322797309581,0.06774656166164722,0.9217417339887064
68,-0.9875779231139786,-0.941573825404152,0.9996800461507316,0.06896188957882439,-0.04071371916972418,0.8706189763417629
69,-0.979079231937152,0.26463759574737217,-0.8623645508836267,0.1334255534413743,0.9779165063247516,-0.8010735249322458
70,-0.8748471459817165,0.9369212578333296,0.9337271528414056,-0.99828131887273,0.9345005747593158,0.7981102588456611
71,0.9303438594904184,0.7293318428483988,0.98638933826968,-0.9957278282111354,0.7078249663549148,0.17070515353289828
72,-0.5329958393299601,-0.1570000293700699,-0.6229050178028204,0.9437665835408876,-0.6893326612400107,-0.9123381258269356
73,-0.0543650266088668,0.11624001186513692,-0.20136769764217044,-0.9964686159067591,-0.21579294751257366,0.9793950561777841
74,0.3540914740595282,0.7319312768020394,-0.3129367978536095,0.9835074076405232,-0.2442788847805277,0.7458684316336925
75,-0.6143658535310685,0.9897454345809836,-0.6054110212877072,-0.7265472587322869,-0.8462611083649595,0.08409578464818628
76,0.6755679652011042,0.4887929861166471,0.8669303254545849,-0.4141363142748877,0.9946810377649374,-0.9715232650796576
77,0.8287523684227552,0.08194425875907115,-0.0009378960242322607,-0.9181610792374012,-0.9925309155668209,0.8696090683377176
78,-0.4605650504087549,0.9392892326502892,-0.5715217461682526,0.7794235362231908,0.987044062777813,0.9709808612246604
79,-0.9814658395249636,-0.4147594343613343,-0.34901820184488924,-0.5162681400336779,0.9785590956736092,0.7349936423698185
80,-0.9825269731049752,-0.03883894969587783,-0.7040851603105426,0.1855955985740979,-0.8725077068358695,-0.31533832827376523
81,-0.3182946472285324,0.036931560107916525,-0.94850410166916,0.9998984820404913,-0.6624123435705979,-0.7864277584634363
82,-0.7923659496621127,0.4493821721867975,0.7649878921106985,-0.8681347792846699,0.9963543821133342,0.9859904991546417
83,0.20838895648607275,-0.7141877005053257,0.4163653901090575,-0.07563117322488702,-0.7617401796437526,-0.6088061263491171
84,0.7304691217756895,0.06708296108915894,-0.05888443869585468,0.9997775521241652,-0.2589387885330455,0.9890391119592776
85,-0.8801628227483518,0.14061337976625754,0.4320758590389702,-0.9357968381831908,-0.5652467059591764,0.6487510577425697
86,-0.9703138918372206,-0.24400355070242105,0.055378765576645235,-0.24673548246889954,0.9892008092818292,-0.5114284189767476
87,-0.4196428677567317,-0.0006185050174765179,0.6276967331220121,-0.6515201987388002,0.7624909717779895,-0.9201855270366706
88,0.35380121043865953,-0.9061439543383804,0.9545478426165579,0.20361520750496984,-0.7431587428192654,-0.9931923859585384
89,0.4967281744009073,-0.06586277852683241,0.9454075226857536,0.8525376127935543,-0.999753705112318,-0.9654205537658578
90,0.6672583673373363,-0.407739882991862,0.7581924218461056,-0.4717885133395138,0.29755085291822914,0.046366149539277375
91,0.6937109358609437,-0.9907481906563391,0.7630743043149293,0.6269892247875127,-0.3943775817471426,-0.9349194735898344
92,0.23480226559014514,0.06503866918393253,0.10475473971276232,0.3024835387951105,-0.9819895862698249,-0.3951357839857763
93,0.9656181305595942,0.9995010249154964,-0.5593113326534332,-0.837502120989256,-0.14430881915129076,0.9994022842166282
94,0.91596464501303,-0.9958386126731584,-0.5772866950688041,-0.5858253441251223,-0.9247393094666696,-0.9999756767543764
95,0.8136276235303984,-0.9276761968402748,0.5068564171279718,-0.423582096791766,-0.2471074589829261,-0.7711819104869627
96,-0.7291474686100241,0.5792254575906349,-0.13869603842839778,0.0616661221203487,-0.8478902852971105,-0.5043319895566505
97,0.8241917403266942,0.5265018553634837,-0.4978890514167277,0.7331060972296584,0.8893467075768613,0.4411662621929075
